line_id,speaker,text,translation,chapter,scene,order,source_file,source_row,source_kind
0000000000000,咲季,"このエピソードは、
ファンのみんなに公開しないよーに。","这段故事
可不要公开给粉丝们看哦。",cidol/hski,adv_cidol-hski-3-008_01,42,CSV/cidol/hski/adv_cidol-hski-3-008_01.csv,42,cidol
0000000000000,咲季,いいわねっ！,说定了！,cidol/hski,adv_cidol-hski-3-008_01,43,CSV/cidol/hski/adv_cidol-hski-3-008_01.csv,43,cidol
0000000000000,咲季,まっかせなさい！,包在我身上！,cidol/hski,adv_cidol-hski-3-008_02,3,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,3,cidol
0000000000000,咲季,"『Campus mode!!』を身にまとった
わたしは、いつも以上に燃えているわ！","穿上『Campus mode!!』的我
现在比平时更加斗志昂扬！",cidol/hski,adv_cidol-hski-3-008_02,4,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,4,cidol
0000000000000,咲季,"いまならどんな難関オーディション
だって勝ち抜いてみせる！","现在不管多难的试镜
我都能一举拿下！",cidol/hski,adv_cidol-hski-3-008_02,5,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,5,cidol
0000000000000,咲季,"さあ、聞かせてプロデューサー！ 
仕事の内容は！？","来吧制作人，快告诉我
工作内容是什么！？",cidol/hski,adv_cidol-hski-3-008_02,6,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,6,cidol
0000000000000,咲季,え～っ……ミニライブぅ。,诶～～……迷你演唱会啊。,cidol/hski,adv_cidol-hski-3-008_02,8,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,8,cidol
0000000000000,咲季,"こっちは初星学園伝統の戦闘服で、
勝負する気満々だったのよ！","人家都换上初星学园传统的战斗服
准备大干一场了说！",cidol/hski,adv_cidol-hski-3-008_02,9,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,9,cidol
0000000000000,咲季,"ん～……ファンを増やすためには、
地道な活動こそが重要ってことかしら。","嗯～～……也就是说要增加粉丝
脚踏实地的工作才是关键呢。",cidol/hski,adv_cidol-hski-3-008_02,12,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,12,cidol
0000000000000,咲季,"学校でのライブなら、生徒の家族も
観にくるし……","在学校开演唱会的话
学生家长也会来观看……",cidol/hski,adv_cidol-hski-3-008_02,13,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,13,cidol
0000000000000,咲季,"若年層向けSNSでの拡散を
狙っている……とか？","是为了在年轻人聚集的SNS上
制造话题……之类的？",cidol/hski,adv_cidol-hski-3-008_02,14,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,14,cidol
0000000000000,咲季,あ……,啊……,cidol/hski,adv_cidol-hski-3-008_02,17,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,17,cidol
0000000000000,咲季,"『Campus mode!!』の
アイドルたちが、
可愛くて素敵だったから～～～♡","因为『Campus mode!!』的
偶像们
又可爱又出色～～～♡",cidol/hski,adv_cidol-hski-3-008_02,19,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,19,cidol
0000000000000,咲季,"そっか……先輩方と同じことを、
今度はわたしが……","这样啊……前辈们做过的事，
这次轮到我来……",cidol/hski,adv_cidol-hski-3-008_02,21,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,21,cidol
0000000000000,咲季,子どもたちに、してあげるのね。,为孩子们带来笑容呢。,cidol/hski,adv_cidol-hski-3-008_02,22,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,22,cidol
0000000000000,咲季,"ごめんなさい、プロデューサー……
それと、初星学園の先輩たち。","对不起，制作人……
还有初星学园的各位前辈。",cidol/hski,adv_cidol-hski-3-008_02,23,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,23,cidol
0000000000000,咲季,"わたし、余計なことを考えすぎていた
みたい。","我好像
考虑太多多余的事情了。",cidol/hski,adv_cidol-hski-3-008_02,24,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,24,cidol
0000000000000,咲季,"こ～んな大事な仕事に不満を
漏らすなんて、どうかしてた。","居然对这么重要的工作
发牢骚，真是太不像话了。",cidol/hski,adv_cidol-hski-3-008_02,25,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,25,cidol
0000000000000,咲季,この衣装に相応しくない態度だったわ。,这样的态度配不上这件演出服呢。,cidol/hski,adv_cidol-hski-3-008_02,26,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,26,cidol
0000000000000,咲季,中学校でのミニライブだったわね……,中学时的迷你演唱会呢……,cidol/hski,adv_cidol-hski-3-008_02,27,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,27,cidol
0000000000000,咲季,"任せて、プロデューサー。この仕事、
きっちりやり遂げて見せる。","交给我吧，制作人。这份工作，
我一定会完美完成的。",cidol/hski,adv_cidol-hski-3-008_02,28,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,28,cidol
0000000000000,咲季,花海咲季の『Campus mode!!』で――,用花海咲季的『Campus mode!!』——,cidol/hski,adv_cidol-hski-3-008_02,29,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,29,cidol
0000000000000,咲季,"全校生徒、わたしに憧れさせて
やるんだから！","让全校学生都
为我着迷！",cidol/hski,adv_cidol-hski-3-008_02,30,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,30,cidol
0000000000000,咲季,ふ～っ！ お疲れ様、プロデューサー！,呼～！辛苦啦，制作人！,cidol/hski,adv_cidol-hski-3-008_02,31,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,31,cidol
0000000000000,咲季,"いいえ――疲れなんて、
ぜんぶ吹き飛んじゃった。","才没有——所有的疲惫，
全都一扫而空了。",cidol/hski,adv_cidol-hski-3-008_02,33,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,33,cidol
0000000000000,咲季,あなたも聞いていたでしょ――,你也听到了吧——,cidol/hski,adv_cidol-hski-3-008_02,34,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,34,cidol
0000000000000,咲季,――だって！ えへへへへへ……♡,——对吧！嘿嘿嘿嘿……♡,cidol/hski,adv_cidol-hski-3-008_02,37,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,37,cidol
0000000000000,咲季,嬉しぃ～～～～～～～～～～～～～っ！,好开心～～～～～～～～～～～～～！,cidol/hski,adv_cidol-hski-3-008_02,38,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,38,cidol
0000000000000,咲季,――だけでもないわね～。,——也不只是这样呢～。,cidol/hski,adv_cidol-hski-3-008_02,39,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,39,cidol
0000000000000,咲季,"ねぇ、プロデューサー。
今日のわたしは、あの子たちの……","呐，制作人。
今天的我，成为了那些孩子……",cidol/hski,adv_cidol-hski-3-008_02,40,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,40,cidol
0000000000000,咲季,『憧れのアイドル』になれたのかしら。,『成为憧憬的偶像』这个梦想实现了吗。,cidol/hski,adv_cidol-hski-3-008_02,41,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,41,cidol
0000000000000,咲季,"初めて観たアイドルのライブが、
わたしの……","第一次观看的偶像演唱会，
成为了我的……",cidol/hski,adv_cidol-hski-3-008_02,42,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,42,cidol
0000000000000,咲季,"『Campus mode!!』だった子も、
きっといるでしょうね。","应该也有因为看了『Campus mode!!』
而立志成为偶像的孩子吧。",cidol/hski,adv_cidol-hski-3-008_02,43,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,43,cidol
0000000000000,咲季,"もしかしたらあの中に、初星学園に
入学する子だって……","说不定在那些观众里，
就有将来要进入初星学园的孩子……",cidol/hski,adv_cidol-hski-3-008_02,44,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,44,cidol
0000000000000,咲季,"ふふっ……なんだか、
妹が100人増えたような気分。","呵呵……总觉得，
像是突然多了100个妹妹呢。",cidol/hski,adv_cidol-hski-3-008_02,45,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,45,cidol
0000000000000,咲季,"ただのミニライブなのに……
ずいぶん重い仕事になったわ。","明明只是小型演唱会……
却感觉肩负着重大使命。",cidol/hski,adv_cidol-hski-3-008_02,46,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,46,cidol
0000000000000,咲季,"あの子たちのお姉ちゃんとして――
無様なところなんて見せられない。","作为那些孩子们的姐姐——
绝不能展现出丢脸的样子。",cidol/hski,adv_cidol-hski-3-008_02,47,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,47,cidol
0000000000000,咲季,"きっとこれが……
アイドルの感覚なのね。","这一定就是……
身为偶像的觉悟吧。",cidol/hski,adv_cidol-hski-3-008_02,48,CSV/cidol/hski/adv_cidol-hski-3-008_02.csv,48,cidol
0000000000000,咲季,プロデューサー、見なさい。,制作人，你看啊。,cidol/hski,adv_cidol-hski-3-008_03,1,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,1,cidol
0000000000000,咲季,"この前、ミニライブをした
学校の子たち……来てくれてる。","上次来看迷你演唱会的
学校里的孩子们……今天也来了。",cidol/hski,adv_cidol-hski-3-008_03,2,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,2,cidol
0000000000000,咲季,"ふふ……本当に……
ファンになってくれたのね。","呵呵……真的……
成为我的粉丝了呢。",cidol/hski,adv_cidol-hski-3-008_03,3,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,3,cidol
0000000000000,咲季,次はあそこ、見て。,接下来看那边。,cidol/hski,adv_cidol-hski-3-008_03,4,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,4,cidol
0000000000000,咲季,"入学したばかりの頃、学園の野外
ステージで歌っていたわたしを……","刚入学时，在学园露天舞台
唱歌的我……",cidol/hski,adv_cidol-hski-3-008_03,5,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,5,cidol
0000000000000,咲季,応援してくれた人たち。,为我加油的人们。,cidol/hski,adv_cidol-hski-3-008_03,6,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,6,cidol
0000000000000,咲季,"あっちは……はじめての講堂ライブで、
盛り上がってくれた人たち。","那边是……第一次礼堂演唱会时，
为我热情应援的人们。",cidol/hski,adv_cidol-hski-3-008_03,7,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,7,cidol
0000000000000,咲季,"花海咲季がステップアップするたびに、
すこしずつ、すこしずつ……","每当花海咲季有所成长，
就会一点点、一点点地……",cidol/hski,adv_cidol-hski-3-008_03,8,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,8,cidol
0000000000000,咲季,わたしを応援する声が、増えていった。,为我应援的声音越来越多。,cidol/hski,adv_cidol-hski-3-008_03,9,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,9,cidol
0000000000000,咲季,"はじめてファンレターを
読んだ日のこと。","第一次读到
粉丝来信的那天。",cidol/hski,adv_cidol-hski-3-008_03,10,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,10,cidol
0000000000000,咲季,一生忘れられないわ。,这辈子都不会忘记。,cidol/hski,adv_cidol-hski-3-008_03,11,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,11,cidol
0000000000000,咲季,"『N.I.A』に参加して、
ファンが一気に増えて……","参加『N.I.A』后，
粉丝突然增加……",cidol/hski,adv_cidol-hski-3-008_03,12,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,12,cidol
0000000000000,咲季,みんなとの想い出がどんどん増えて。,和大家共度的回忆越来越多。,cidol/hski,adv_cidol-hski-3-008_03,13,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,13,cidol
0000000000000,咲季,"力が湧いてくるの。
気のせいなんかじゃないわ。","力量不断涌出来。
这可不是错觉。",cidol/hski,adv_cidol-hski-3-008_03,14,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,14,cidol
0000000000000,咲季,"筋肉の量が増えたわけでも、身体が
柔らかくなったわけでもない。","既不是肌肉量增加了，
也不是身体变柔软了。",cidol/hski,adv_cidol-hski-3-008_03,15,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,15,cidol
0000000000000,咲季,"技術だって伸び悩んで……
微速前進にもほどがある有様よ。","连技术都停滞不前……
简直像在龟速前进。",cidol/hski,adv_cidol-hski-3-008_03,16,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,16,cidol
0000000000000,咲季,なのに……ほんとうに不思議。,可是……真的好神奇。,cidol/hski,adv_cidol-hski-3-008_03,17,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,17,cidol
0000000000000,咲季,"アイドルは、わたしが世界一を目指せる
競技だって……そう言ったでしょう。","我说过吧，偶像是能让我
挑战世界第一的竞技项目……",cidol/hski,adv_cidol-hski-3-008_03,18,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,18,cidol
0000000000000,咲季,"……<em\=>こういう意味</em>じゃあ、
なかったんだけどね。","……<em\=>虽然当时</em>
不是这个意思啦。",cidol/hski,adv_cidol-hski-3-008_03,19,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,19,cidol
0000000000000,咲季,"小さな体格が不利になり難くて、
技術の習熟速度が常に試される――","娇小体型不易成为劣势，
技术掌握速度时刻受到考验——",cidol/hski,adv_cidol-hski-3-008_03,20,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,20,cidol
0000000000000,咲季,わたしの美貌が有利に働く競技。,我的美貌能带来优势的比赛。,cidol/hski,adv_cidol-hski-3-008_03,21,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,21,cidol
0000000000000,咲季,"去年のわたしは、
そんなふうに考えていたの。","去年的我啊，
曾经是这么想的呢。",cidol/hski,adv_cidol-hski-3-008_03,22,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,22,cidol
0000000000000,咲季,"アイドルは競技だって、
いまもそう思ってるわ。","偶像就是竞技——
我现在依然这么认为。",cidol/hski,adv_cidol-hski-3-008_03,23,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,23,cidol
0000000000000,咲季,"だけど……なーんか、
だいぶ意味が変わっちゃった。","不过……总觉得，
意义已经大不相同了。",cidol/hski,adv_cidol-hski-3-008_03,24,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,24,cidol
0000000000000,咲季,アイドルって……奥が深いわ。,"偶像这回事……
真是深奥呢。",cidol/hski,adv_cidol-hski-3-008_03,25,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,25,cidol
0000000000000,咲季,"知ってる。先を見に行くためには、
もっと、もっと――","我知道。为了看到更远的风景，
必须更加、更加——",cidol/hski,adv_cidol-hski-3-008_03,27,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,27,cidol
0000000000000,咲季,"みんなにわたしを好きに
なってもらわなくちゃ。",要让所有人都喜欢上我才行。,cidol/hski,adv_cidol-hski-3-008_03,28,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,28,cidol
0000000000000,咲季,"今日も、あなたたちの記憶に、
最高の想い出を焼き付けてやるわ！","今天也要在你们的记忆里，
烙下最美好的回忆！",cidol/hski,adv_cidol-hski-3-008_03,29,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,29,cidol
0000000000000,咲季,"花海咲季の
『Campus mode!!』でねっ！","用花海咲季的
『Campus mode!!』来达成！",cidol/hski,adv_cidol-hski-3-008_03,30,CSV/cidol/hski/adv_cidol-hski-3-008_03.csv,30,cidol
0000000000000,咲季,ねぇ、プロデューサー。,呐，制作人。,cidol/hski,adv_cidol-hski-3-011_01,1,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,1,cidol
0000000000000,咲季,"思えば……あなたとの付き合いも、
もう長いわね。","仔细想想……和你相识的日子，
已经相当漫长了呢。",cidol/hski,adv_cidol-hski-3-011_01,2,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,2,cidol
0000000000000,咲季,"ちょっと、せっかくいい雰囲気なのに、
その淡白なリアクションはなに？","真是的，好不容易营造的气氛，
你这冷淡的反应算什么嘛？",cidol/hski,adv_cidol-hski-3-011_01,4,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,4,cidol
0000000000000,咲季,"やり直しよ！ い～い？ 
もう一度やるからね。","重来一遍！听～好？
我要重新开始了哦。",cidol/hski,adv_cidol-hski-3-011_01,5,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,5,cidol
0000000000000,咲季,"あなたと出会ってから……ほんっと、
色々あったもの。","自从遇见你之后……真的，
发生了各种各样的事呢。",cidol/hski,adv_cidol-hski-3-011_01,8,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,8,cidol
0000000000000,咲季,濃密で、充実した日々だったわ。,是段浓烈又充实的时光。,cidol/hski,adv_cidol-hski-3-011_01,9,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,9,cidol
0000000000000,咲季,――そう。,——这样啊。,cidol/hski,adv_cidol-hski-3-011_01,11,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,11,cidol
0000000000000,咲季,なら、よかった。,那就好。,cidol/hski,adv_cidol-hski-3-011_01,12,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,12,cidol
0000000000000,咲季,"覚えているかしら、
はじめて会った日のことを。","还记得吗，
我们初次相遇那天的事。",cidol/hski,adv_cidol-hski-3-011_01,13,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,13,cidol
0000000000000,咲季,わたしたちは……出逢った。,我们……相遇了。,cidol/hski,adv_cidol-hski-3-011_01,16,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,16,cidol
0000000000000,咲季,"ふふ。あなたったら、会うなり
わたしをまっすぐ見て、開口一番――","呵呵。你这人啊，一见面
就直直盯着我，开口第一句——",cidol/hski,adv_cidol-hski-3-011_01,17,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,17,cidol
0000000000000,咲季,"あなたをプロデュースさせて
ください――って。","请让我来培育你——
这么说道。",cidol/hski,adv_cidol-hski-3-011_01,18,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,18,cidol
0000000000000,咲季,率直にもほどがあると思わない？,不觉得坦率过头了吗？,cidol/hski,adv_cidol-hski-3-011_01,19,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,19,cidol
0000000000000,咲季,"えっ……そうだったの？ 
なら、どうして？","诶……原来是这样吗？
那，为什么？",cidol/hski,adv_cidol-hski-3-011_01,21,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,21,cidol
0000000000000,咲季,"そっ……そう――なんだ。
ふぅ～ん……ひひっ♪","原……原来如此——啊。
哼～嗯……嘻嘻♪",cidol/hski,adv_cidol-hski-3-011_01,23,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,23,cidol
0000000000000,咲季,"あなた、わたしに声をかけるとき……
そんなに緊張してたのね。","原来你和我搭话的时候……
这么紧张啊。",cidol/hski,adv_cidol-hski-3-011_01,24,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,24,cidol
0000000000000,咲季,しらなかった。,我不知道。,cidol/hski,adv_cidol-hski-3-011_01,25,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,25,cidol
0000000000000,咲季,そんなに評価……してくれていたのね。,原来你这么……认可我啊。,cidol/hski,adv_cidol-hski-3-011_01,26,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,26,cidol
0000000000000,咲季,"調べてきたからこそ、あなたは
よ～くしっていたはずでしょう。","正因为调查过，你应该
很了解才对。",cidol/hski,adv_cidol-hski-3-011_01,28,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,28,cidol
0000000000000,咲季,花海咲季の弱さと悩みを。,花海咲季的软弱和烦恼。,cidol/hski,adv_cidol-hski-3-011_01,29,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,29,cidol
0000000000000,咲季,なのにどうして、わたしだったの？,可为什么偏偏选中了我？,cidol/hski,adv_cidol-hski-3-011_01,30,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,30,cidol
0000000000000,咲季,"わたしが、幾つもの夢を
あきらめてきた人間だから。","因为我是无数次
放弃过梦想的人。",cidol/hski,adv_cidol-hski-3-011_01,32,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,32,cidol
0000000000000,咲季,あなたは、そう言ったわね。,你是这么说的呢。,cidol/hski,adv_cidol-hski-3-011_01,33,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,33,cidol
0000000000000,咲季,"……あれから
長い長い時が経ったわけだけれど。","……从那以后
已经过去很久很久了呢。",cidol/hski,adv_cidol-hski-3-011_01,36,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,36,cidol
0000000000000,咲季,その考えは変わらない？,这个想法还是没变吗？,cidol/hski,adv_cidol-hski-3-011_01,37,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,37,cidol
0000000000000,咲季,"どうかしら？ 花海咲季を
プロデュースした感想は。","你觉得呢？培育花海咲季的
感想如何？",cidol/hski,adv_cidol-hski-3-011_01,38,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,38,cidol
0000000000000,咲季,"わたしも、あらためて聞くの、
恥ずかしいわ。","我也是，重新问起这个，
怪不好意思的。",cidol/hski,adv_cidol-hski-3-011_01,40,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,40,cidol
0000000000000,咲季,おあいこねっ！ さ、どーぞっ♪,平分秋色呢！来，请吧♪,cidol/hski,adv_cidol-hski-3-011_01,41,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,41,cidol
0000000000000,咲季,ふ～ん……それで？,哼……然后呢？,cidol/hski,adv_cidol-hski-3-011_01,44,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,44,cidol
0000000000000,咲季,――わたしもよ。,——我也是哦。,cidol/hski,adv_cidol-hski-3-011_01,47,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,47,cidol
0000000000000,咲季,トップアイドルになる。,成为顶级偶像。,cidol/hski,adv_cidol-hski-3-011_01,48,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,48,cidol
0000000000000,咲季,"この夢を叶えるのなら、
パートナーはあなたがいい。","若要实现这个梦想，
你才是理想的搭档。",cidol/hski,adv_cidol-hski-3-011_01,49,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,49,cidol
0000000000000,咲季,"あなたは、私をスカウトした
プロデューサーの中で唯一。","在发掘我的制作人中
你是唯一一个。",cidol/hski,adv_cidol-hski-3-011_01,52,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,52,cidol
0000000000000,咲季,わたしの悩みを見抜いていたから。,因为看穿了我的烦恼。,cidol/hski,adv_cidol-hski-3-011_01,53,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,53,cidol
0000000000000,咲季,"花海咲季の未来を楽観せずに、
悲観的な先を見据えてなお、","即便没有盲目乐观花海咲季的未来，
而是清醒地预见到种种困境，",cidol/hski,adv_cidol-hski-3-011_01,54,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,54,cidol
0000000000000,咲季,"わたしをプロデュースしたいと
言ってくれたからよ。","依然对我说想要
培育我的人是你啊。",cidol/hski,adv_cidol-hski-3-011_01,55,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,55,cidol
0000000000000,咲季,あっ、この……やり返してきたわね～。,啊，这个……反将一军呢～。,cidol/hski,adv_cidol-hski-3-011_01,58,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,58,cidol
0000000000000,咲季,もぉ……いいわ。,真是的……够了。,cidol/hski,adv_cidol-hski-3-011_01,59,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,59,cidol
0000000000000,咲季,"とっくにしってるだろうけど、
何度だって教えてあげる。","你早就知道了吧，
但我不介意再说无数次。",cidol/hski,adv_cidol-hski-3-011_01,60,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,60,cidol
0000000000000,咲季,"何度だって同じ台詞を
繰り返してあげる。","无论多少次我都会
重复同样的话语给你听。",cidol/hski,adv_cidol-hski-3-011_01,61,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,61,cidol
0000000000000,咲季,"あなたはわたしのベストパートナーよ。
同じ夢を追う、比翼連理の相棒よ。","你就是我最棒的搭档。
追逐相同梦想的比翼连理伙伴啊。",cidol/hski,adv_cidol-hski-3-011_01,62,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,62,cidol
0000000000000,咲季,覚悟しておきなさい！,做好觉悟吧！,cidol/hski,adv_cidol-hski-3-011_01,63,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,63,cidol
0000000000000,咲季,"契約が終わっても、
絶対逃がしてあげないんだから！","就算契约结束了
也绝对不会放你走的！",cidol/hski,adv_cidol-hski-3-011_01,64,CSV/cidol/hski/adv_cidol-hski-3-011_01.csv,64,cidol
0000000000000,咲季,"契約が終わっても、
絶対逃がしてあげないんだから！","就算合约结束了，
我也绝对不会放你走的！",cidol/hski,adv_cidol-hski-3-011_02,1,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,1,cidol
0000000000000,咲季,"うーん……時間をおいて思い返して
みたら……なんだか……","嗯……过段时间再回想起来……
总觉得……",cidol/hski,adv_cidol-hski-3-011_02,2,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,2,cidol
0000000000000,咲季,"勢いですっごく恥ずかしい台詞を
口にしたような気がしてきたわ。","好像一时冲动说出了
超级羞耻的台词呢。",cidol/hski,adv_cidol-hski-3-011_02,3,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,3,cidol
0000000000000,咲季,"べ、別に変じゃないわよね？
今後ともよろしくって意味だもの。","这、这不算奇怪吧？
只是想说今后也请多关照而已。",cidol/hski,adv_cidol-hski-3-011_02,4,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,4,cidol
0000000000000,咲季,"そう、あくまで……
ベストパートナーのあなたと、","没错，说到底……
只是想和最佳搭档的你，",cidol/hski,adv_cidol-hski-3-011_02,5,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,5,cidol
0000000000000,咲季,"これからもずっと一緒に
いたいって意味で――",永远在一起的意思——,cidol/hski,adv_cidol-hski-3-011_02,6,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,6,cidol
0000000000000,咲季,………………………………………………,………………………………………………,cidol/hski,adv_cidol-hski-3-011_02,7,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,7,cidol
0000000000000,咲季,"待って。待って待って待って。
待ちなさい花海咲季。","等等。等一下等一下等一下。
冷静点花海咲季。",cidol/hski,adv_cidol-hski-3-011_02,8,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,8,cidol
0000000000000,咲季,"落ち着いて考えましょう。そう――
このくらいならお互い様のはずよ。","让我们冷静思考。对——
这种程度应该算是彼此彼此。",cidol/hski,adv_cidol-hski-3-011_02,9,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,9,cidol
0000000000000,咲季,"プロデューサーだって負けないくらい
恥ずかしい言葉をわたしに……","制作人不也对我说过
不输给这种羞耻程度的话……",cidol/hski,adv_cidol-hski-3-011_02,10,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,10,cidol
0000000000000,咲季,"言ってくれたコトがあったハズ！ 
いまこそ思い返してみましょう！","他肯定说过！
现在正是回想的时候！",cidol/hski,adv_cidol-hski-3-011_02,11,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,11,cidol
0000000000000,咲季,あれは……出逢ったばかりの頃――,那是……我们刚相遇的时候——,cidol/hski,adv_cidol-hski-3-011_02,12,CSV/cidol/hski/adv_cidol-hski-3-011_02.csv,12,cidol
